row_id,microbusiness_density
1011_2023-02-01,1.0021031121860695
1011_2023-03-01,1.0021031121860695
1011_2023-04-01,1.0021031121860695
1011_2023-05-01,1.0021031121860695
1011_2023-06-01,1.0021031121860695
1013_2022-11-01,2.2610689735758642
1013_2022-12-01,2.2745679236973544
1013_2023-01-01,2.285154030289127
1013_2023-02-01,2.285154030289127
1013_2023-03-01,2.285154030289127
1013_2023-04-01,2.285154030289127
1013_2023-05-01,2.285154030289127
1013_2023-06-01,2.285154030289127
1015_2022-11-01,2.739138967362164
1015_2022-12-01,2.7468302633495942
1015_2023-01-01,2.7558326734367156
1015_2023-02-01,2.7558326734367156
1015_2023-03-01,2.7558326734367156
1015_2023-04-01,2.7558326734367156
1015_2023-05-01,2.7558326734367156
1015_2023-06-01,2.7558326734367156
1017_2022-11-01,1.4110563378482301
1017_2022-12-01,1.4146836431369707
1017_2023-01-01,1.4176235983789884
1017_2023-02-01,1.4176235983789884
1017_2023-03-01,1.4176235983789884
1017_2023-04-01,1.4176235983789884
1017_2023-05-01,1.4176235983789884
1017_2023-06-01,1.4176235983789884
1019_2022-11-01,1.1874005979332274
1019_2022-12-01,1.197337089427663
1019_2023-01-01,1.200219980206973
1019_2023-02-01,1.200219980206973
1019_2023-03-01,1.200219980206973
1019_2023-04-01,1.200219980206973
1019_2023-05-01,1.200219980206973
1019_2023-06-01,1.200219980206973
1021_2022-11-01,1.805816102318832
1021_2022-12-01,1.773569451260553
1021_2023-01-01,1.781259793387572
1021_2023-02-01,1.781259793387572
1021_2023-03-01,1.781259793387572
1021_2023-04-01,1.781259793387572
1021_2023-05-01,1.781259793387572
1021_2023-06-01,1.781259793387572
1023_2022-11-01,1.6754850505878898
1023_2022-12-01,1.655888630687831
1023_2023-01-01,1.663408660585747
1023_2023-02-01,1.663408660585747
1023_2023-03-01,1.663408660585747
1023_2023-04-01,1.663408660585747
1023_2023-05-01,1.663408660585747
1023_2023-06-01,1.663408660585747
1025_2022-11-01,1.3870541722589167
1025_2022-12-01,1.3595332046675477
1025_2023-01-01,1.3648691882863306
1025_2023-02-01,1.3648691882863306
1025_2023-03-01,1.3648691882863306
1025_2023-04-01,1.3648691882863306
1025_2023-05-01,1.3648691882863306
1025_2023-06-01,1.3648691882863306
1027_2022-11-01,1.504432739768962
1027_2022-12-01,1.4865227755887882
1027_2023-01-01,1.4902527341477514
1027_2023-02-01,1.4902527341477514
1027_2023-03-01,1.4902527341477514
1027_2023-04-01,1.4902527341477514
1027_2023-05-01,1.4902527341477514
1027_2023-06-01,1.4902527341477514
1029_2022-11-01,1.3444798451434974
1029_2022-12-01,1.3444798451434974
1029_2023-01-01,1.3489570578096046
1029_2023-02-01,1.3489570578096046
1029_2023-03-01,1.3489570578096046
1029_2023-04-01,1.3489570578096046
1029_2023-05-01,1.3489570578096046
1029_2023-06-01,1.3489570578096046
1031_2022-11-01,2.184736655960962
1031_2022-12-01,2.2144607215773697
1031_2023-01-01,2.224928250001114
1031_2023-02-01,2.224928250001114
1031_2023-03-01,2.224928250001114
1031_2023-04-01,2.224928250001114
1031_2023-05-01,2.224928250001114
1031_2023-06-01,2.224928250001114
1033_2022-11-01,2.3688739247234456
1033_2022-12-01,2.371108784007866
1033_2023-01-01,2.380472811316434
1033_2023-02-01,2.380472811316434
1033_2023-03-01,2.380472811316434
1033_2023-04-01,2.380472811316434
1033_2023-05-01,2.380472811316434
1033_2023-06-01,2.380472811316434
1035_2022-11-01,1.1364854062399483
1035_2022-12-01,1.0507129031843037
1035_2023-01-01,1.0507129031843037
1035_2023-02-01,1.0507129031843037
1035_2023-03-01,1.0507129031843037
1035_2023-04-01,1.0507129031843037
1035_2023-05-01,1.0507129031843037
1035_2023-06-01,1.0507129031843037
1037_2022-11-01,0.8232334844031559
1037_2022-12-01,0.8117996733832609
1037_2023-01-01,0.8117996733832609
1037_2023-02-01,0.8117996733832609
1037_2023-03-01,0.8117996733832609
1037_2023-04-01,0.8117996733832609
1037_2023-05-01,0.8117996733832609
1037_2023-06-01,0.8117996733832609
1039_2022-11-01,1.6840444460282618
1039_2022-12-01,1.714912830786116
1039_2023-01-01,1.722062000523375
1039_2023-02-01,1.722062000523375
1039_2023-03-01,1.722062000523375
1039_2023-04-01,1.722062000523375
1039_2023-05-01,1.722062000523375
1039_2023-06-01,1.722062000523375
1041_2022-11-01,1.1002921820253166
1041_2022-12-01,1.0808178878481012
1041_2023-01-01,1.0808178878481012
1041_2023-02-01,1.0808178878481012
1041_2023-03-01,1.0808178878481012
1041_2023-04-01,1.0808178878481012
1041_2023-05-01,1.0808178878481012
1041_2023-06-01,1.0808178878481012
1043_2022-11-01,2.593185687670137
1043_2022-12-01,2.62283899071257
1043_2023-01-01,2.632770659819303
1043_2023-02-01,2.632770659819303
1043_2023-03-01,2.632770659819303
1043_2023-04-01,2.632770659819303
1043_2023-05-01,2.632770659819303
1043_2023-06-01,2.632770659819303
1045_2022-11-01,1.7669331213714767
1045_2022-12-01,1.785338653923012
1045_2023-01-01,1.790587199533788
1045_2023-02-01,1.790587199533788
1045_2023-03-01,1.790587199533788
1045_2023-04-01,1.790587199533788
1045_2023-05-01,1.790587199533788
1045_2023-06-01,1.790587199533788
1047_2022-11-01,1.4269367809786633
1047_2022-12-01,1.447129301911557
1047_2023-01-01,1.4537874850994248
1047_2023-02-01,1.4537874850994248
1047_2023-03-01,1.4537874850994248
1047_2023-04-01,1.4537874850994248
1047_2023-05-01,1.4537874850994248
1047_2023-06-01,1.4537874850994248
1049_2022-11-01,2.2684869091755493
1049_2022-12-01,2.277723420937322
1049_2023-01-01,2.284963487070143
1049_2023-02-01,2.284963487070143
1049_2023-03-01,2.284963487070143
1049_2023-04-01,2.284963487070143
1049_2023-05-01,2.284963487070143
1049_2023-06-01,2.284963487070143
1051_2022-11-01,3.0496904068322523
1051_2022-12-01,3.0496904068322523
1051_2023-01-01,3.059611141176928
1051_2023-02-01,3.059611141176928
1051_2023-03-01,3.059611141176928
1051_2023-04-01,3.059611141176928
1051_2023-05-01,3.059611141176928
1051_2023-06-01,3.059611141176928
1053_2022-11-01,1.946071049868509
1053_2022-12-01,1.9495774387601248
1053_2023-01-01,1.9581020780292286
1053_2023-02-01,1.9581020780292286
1053_2023-03-01,1.9581020780292286
1053_2023-04-01,1.9581020780292286
1053_2023-05-01,1.9581020780292286
1053_2023-06-01,1.9581020780292286
1055_2022-11-01,2.7221797805042085
1055_2022-12-01,2.718477805369086
1055_2023-01-01,2.7294195509995123
1055_2023-02-01,2.7294195509995123
1055_2023-03-01,2.7294195509995123
1055_2023-04-01,2.7294195509995123
1055_2023-05-01,2.7294195509995123
1055_2023-06-01,2.7294195509995123
1057_2022-11-01,1.0487066573448305
1057_2022-12-01,1.0409384226675988
1057_2023-01-01,1.0409384226675988
1057_2023-02-01,1.0409384226675988
1057_2023-03-01,1.0409384226675988
1057_2023-04-01,1.0409384226675988
1057_2023-05-01,1.0409384226675988
1057_2023-06-01,1.0409384226675988
1059_2022-11-01,1.900902479470254
1059_2022-12-01,1.9385025694017382
1059_2023-01-01,1.944408533473558
1059_2023-02-01,1.944408533473558
1059_2023-03-01,1.944408533473558
1059_2023-04-01,1.944408533473558
1059_2023-05-01,1.944408533473558
1059_2023-06-01,1.944408533473558
1061_2022-11-01,1.4492053420607702
1061_2022-12-01,1.4685279871310564
1061_2023-01-01,1.4750606407803097
1061_2023-02-01,1.4750606407803097
1061_2023-03-01,1.4750606407803097
1061_2023-04-01,1.4750606407803097
1061_2023-05-01,1.4750606407803097
1061_2023-06-01,1.4750606407803097
1063_2022-11-01,1.5027768251388434
1063_2022-12-01,1.5681149846455409
1063_2023-01-01,1.5681149846455409
1063_2023-02-01,1.5681149846455409
1063_2023-03-01,1.5681149846455409
1063_2023-04-01,1.5681149846455409
1063_2023-05-01,1.5681149846455409
1063_2023-06-01,1.5681149846455409
1065_2022-11-01,1.172219213907985
1065_2022-12-01,1.1545919489159175
1065_2023-01-01,1.1545919489159175
1065_2023-02-01,1.1545919489159175
1065_2023-03-01,1.1545919489159175
1065_2023-04-01,1.1545919489159175
1065_2023-05-01,1.1545919489159175
1065_2023-06-01,1.1545919489159175
1067_2022-11-01,2.497789523371648
1067_2022-12-01,2.512525878927203
1067_2023-01-01,2.5218694819783294
1067_2023-02-01,2.5218694819783294
1067_2023-03-01,2.5218694819783294
1067_2023-04-01,2.5218694819783294
1067_2023-05-01,2.5218694819783294
1067_2023-06-01,2.5218694819783294
1069_2022-11-01,3.381949910671985
1069_2022-12-01,3.405197772944401
1069_2023-01-01,3.4148504598318943
1069_2023-02-01,3.4148504598318943
1069_2023-03-01,3.4148504598318943
1069_2023-04-01,3.4148504598318943
1069_2023-05-01,3.4148504598318943
1069_2023-06-01,3.4148504598318943
1071_2022-11-01,1.7122874513445072
1071_2022-12-01,1.7098757667912698
1071_2023-01-01,1.7132041843495236
1071_2023-02-01,1.7132041843495236
1071_2023-03-01,1.7132041843495236
1071_2023-04-01,1.7132041843495236
1071_2023-05-01,1.7132041843495236
1071_2023-06-01,1.7132041843495236
1073_2022-11-01,6.403426991125515
1073_2022-12-01,6.399950417553898
1073_2023-01-01,6.4216790357260045
1073_2023-02-01,6.4216790357260045
1073_2023-03-01,6.4216790357260045
1073_2023-04-01,6.4216790357260045
1073_2023-05-01,6.4216790357260045
1073_2023-06-01,6.4216790357260045
1075_2022-11-01,0.907757199688245
1075_2022-12-01,0.907757199688245
1075_2023-01-01,0.907757199688245
1075_2023-02-01,0.907757199688245
1075_2023-03-01,0.907757199688245
1075_2023-04-01,0.907757199688245
1075_2023-05-01,0.907757199688245
1075_2023-06-01,0.907757199688245
1077_2022-11-01,4.028613719815484
1077_2022-12-01,4.008557188126755
1077_2023-01-01,4.0192384718560135
1077_2023-02-01,4.0192384718560135
1077_2023-03-01,4.0192384718560135
1077_2023-04-01,4.0192384718560135
1077_2023-05-01,4.0192384718560135
1077_2023-06-01,4.0192384718560135
1079_2022-11-01,1.350253441405192
1079_2022-12-01,1.3309087743722676
1079_2023-01-01,1.3359683454137874
1079_2023-02-01,1.3359683454137874
1079_2023-03-01,1.3359683454137874
1079_2023-04-01,1.3359683454137874
1079_2023-05-01,1.3359683454137874
1079_2023-06-01,1.3359683454137874
1081_2022-11-01,3.8431760694042794
1081_2022-12-01,3.835065082436568
1081_2023-01-01,3.8539586062847118
1081_2023-02-01,3.8539586062847118
1081_2023-03-01,3.8539586062847118
1081_2023-04-01,3.8539586062847118
1081_2023-05-01,3.8539586062847118
1081_2023-06-01,3.8539586062847118
1083_2022-11-01,2.836798135343422
1083_2022-12-01,2.8418933955212475
1083_2023-01-01,2.8547774281196667
1083_2023-02-01,2.8547774281196667
1083_2023-03-01,2.8547774281196667
1083_2023-04-01,2.8547774281196667
1083_2023-05-01,2.8547774281196667
1083_2023-06-01,2.8547774281196667
1085_2022-11-01,1.336998605285518
1085_2022-12-01,1.336998605285518
1085_2023-01-01,1.336998605285518
1085_2023-02-01,1.336998605285518
1085_2023-03-01,1.336998605285518
1085_2023-04-01,1.336998605285518
1085_2023-05-01,1.336998605285518
1085_2023-06-01,1.336998605285518
1087_2022-11-01,1.7622238301315465
1087_2022-12-01,1.8180690151402328
1087_2023-01-01,1.8262409680686778
1087_2023-02-01,1.8262409680686778
1087_2023-03-01,1.8262409680686778
1087_2023-04-01,1.8262409680686778
1087_2023-05-01,1.8262409680686778
1087_2023-06-01,1.8262409680686778
1089_2022-11-01,6.3485732736030895
1089_2022-12-01,6.380083222298948
1089_2023-01-01,6.409044096625091
1089_2023-02-01,6.409044096625091
1089_2023-03-01,6.409044096625091
1089_2023-04-01,6.409044096625091
1089_2023-05-01,6.409044096625091
1089_2023-06-01,6.409044096625091
1091_2022-11-01,1.3336889697719394
1091_2022-12-01,1.3603626962656707
1091_2023-01-01,1.3655241484123786
1091_2023-02-01,1.3655241484123786
1091_2023-03-01,1.3655241484123786
1091_2023-04-01,1.3655241484123786
1091_2023-05-01,1.3655241484123786
1091_2023-06-01,1.3655241484123786
1093_2022-11-01,1.6502930655635988
1093_2022-12-01,1.6502930655635988
1093_2023-01-01,1.6562513963538505
1093_2023-02-01,1.6562513963538505
1093_2023-03-01,1.6562513963538505
1093_2023-04-01,1.6562513963538505
1093_2023-05-01,1.6562513963538505
1093_2023-06-01,1.6562513963538505
1095_2022-11-01,2.771037913731113
1095_2022-12-01,2.802746062537223
1095_2023-01-01,2.8154514698434503
1095_2023-02-01,2.8154514698434503
1095_2023-03-01,2.8154514698434503
1095_2023-04-01,2.8154514698434503
1095_2023-05-01,2.8154514698434503
1095_2023-06-01,2.8154514698434503
1097_2022-11-01,4.107387934514749
1097_2022-12-01,4.075506235153332
1097_2023-01-01,4.0847020848764934
1097_2023-02-01,4.0847020848764934
1097_2023-03-01,4.0847020848764934
1097_2023-04-01,4.0847020848764934
1097_2023-05-01,4.0847020848764934
1097_2023-06-01,4.0847020848764934
1099_2022-11-01,1.166476460599721
1099_2022-12-01,1.17915549930265
1099_2023-01-01,1.1836648517521586
1099_2023-02-01,1.1836648517521586
1099_2023-03-01,1.1836648517521586
1099_2023-04-01,1.1836648517521586
1099_2023-05-01,1.1836648517521586
1099_2023-06-01,1.1836648517521586
11001_2022-11-01,14.431532393458896
11001_2022-12-01,14.513054115521062
11001_2023-01-01,14.566749327179327
11001_2023-02-01,14.566749327179327
11001_2023-03-01,14.566749327179327
11001_2023-04-01,14.566749327179327
11001_2023-05-01,14.566749327179327
11001_2023-06-01,14.566749327179327
1101_2022-11-01,4.73552922931954
1101_2022-12-01,4.713785258156714
1101_2023-01-01,4.721515969562669
1101_2023-02-01,4.721515969562669
1101_2023-03-01,4.721515969562669
1101_2023-04-01,4.721515969562669
1101_2023-05-01,4.721515969562669
1101_2023-06-01,4.721515969562669
1103_2022-11-01,2.947826485612229
1103_2022-12-01,2.994533089023937
1103_2023-01-01,3.007780785169839
1103_2023-02-01,3.007780785169839
1103_2023-03-01,3.007780785169839
1103_2023-04-01,3.007780785169839
1103_2023-05-01,3.007780785169839
1103_2023-06-01,3.007780785169839
1105_2022-11-01,0.641867252151714
1105_2022-12-01,0.6564551628008753
1105_2023-01-01,0.6564551628008753
1105_2023-02-01,0.6564551628008753
1105_2023-03-01,0.6564551628008753
1105_2023-04-01,0.6564551628008753
1105_2023-05-01,0.6564551628008753
1105_2023-06-01,0.6564551628008753
1107_2022-11-01,0.7970176405322023
1107_2022-12-01,0.8034451826185885
1107_2023-01-01,0.8034451826185885
1107_2023-02-01,0.8034451826185885
1107_2023-03-01,0.8034451826185885
1107_2023-04-01,0.8034451826185885
1107_2023-05-01,0.8034451826185885
1107_2023-06-01,0.8034451826185885
1109_2022-11-01,1.994919238575912
1109_2022-12-01,1.9762403863979376
1109_2023-01-01,1.9825396174189966
1109_2023-02-01,1.9825396174189966
1109_2023-03-01,1.9825396174189966
1109_2023-04-01,1.9825396174189966
1109_2023-05-01,1.9825396174189966
1109_2023-06-01,1.9825396174189966
1111_2022-11-01,5.572289074293327
1111_2022-12-01,5.2015756802363295
1111_2023-01-01,5.216832674520846
1111_2023-02-01,5.216832674520846
1111_2023-03-01,5.216832674520846
1111_2023-04-01,5.216832674520846
1111_2023-05-01,5.216832674520846
1111_2023-06-01,5.216832674520846
1113_2022-11-01,2.472761488875936
1113_2022-12-01,2.5131147953526427
1113_2023-01-01,2.524335701045918
1113_2023-02-01,2.524335701045918
1113_2023-03-01,2.524335701045918
1113_2023-04-01,2.524335701045918
1113_2023-05-01,2.524335701045918
1113_2023-06-01,2.524335701045918
1115_2022-11-01,2.932383563775766
1115_2022-12-01,2.978157426368565
1115_2023-01-01,2.991778830753542
1115_2023-02-01,2.991778830753542
1115_2023-03-01,2.991778830753542
1115_2023-04-01,2.991778830753542
1115_2023-05-01,2.991778830753542
1115_2023-06-01,2.991778830753542
1117_2022-11-01,7.356418131643535
1117_2022-12-01,7.384791614508311
1117_2023-01-01,7.416506936372921
1117_2023-02-01,7.416506936372921
1117_2023-03-01,7.416506936372921
1117_2023-04-01,7.416506936372921
1117_2023-05-01,7.416506936372921
1117_2023-06-01,7.416506936372921
1119_2022-11-01,1.0141180618413204
1119_2022-12-01,1.024060455259495
1119_2023-01-01,1.024060455259495
1119_2023-02-01,1.024060455259495
1119_2023-03-01,1.024060455259495
1119_2023-04-01,1.024060455259495
1119_2023-05-01,1.024060455259495
1119_2023-06-01,1.024060455259495
1121_2022-11-01,1.6820636953839967
1121_2022-12-01,1.6805163102780745
1121_2023-01-01,1.6879512866639383
1121_2023-02-01,1.6879512866639383
1121_2023-03-01,1.6879512866639383
1121_2023-04-01,1.6879512866639383
1121_2023-05-01,1.6879512866639383
1121_2023-06-01,1.6879512866639383
1123_2022-11-01,3.854979392406303
1123_2022-12-01,3.851919760832186
1123_2023-01-01,3.8652206761263654
1123_2023-02-01,3.8652206761263654
1123_2023-03-01,3.8652206761263654
1123_2023-04-01,3.8652206761263654
1123_2023-05-01,3.8652206761263654
1123_2023-06-01,3.8652206761263654
1125_2022-11-01,3.88240559505716
1125_2022-12-01,3.9662882275203053
1125_2023-01-01,3.986046567220212
1125_2023-02-01,3.986046567220212
1125_2023-03-01,3.986046567220212
1125_2023-04-01,3.986046567220212
1125_2023-05-01,3.986046567220212
1125_2023-06-01,3.986046567220212
1127_2022-11-01,1.5778546851092436
1127_2022-12-01,1.6351952406050423
1127_2023-01-01,1.6417453011971124
1127_2023-02-01,1.6417453011971124
1127_2023-03-01,1.6417453011971124
1127_2023-04-01,1.6417453011971124
1127_2023-05-01,1.6417453011971124
1127_2023-06-01,1.6417453011971124
1129_2022-11-01,0.9809485329598704
1129_2022-12-01,1.0052695887985408
1129_2023-01-01,1.0052695887985408
1129_2023-02-01,1.0052695887985408
1129_2023-03-01,1.0052695887985408
1129_2023-04-01,1.0052695887985408
1129_2023-05-01,1.0052695887985408
1129_2023-06-01,1.0052695887985408
1131_2022-11-01,1.140264916625797
1131_2022-12-01,1.1525258180480626
1131_2023-01-01,1.1525258180480626
1131_2023-02-01,1.1525258180480626
1131_2023-03-01,1.1525258180480626
1131_2023-04-01,1.1525258180480626
1131_2023-05-01,1.1525258180480626
1131_2023-06-01,1.1525258180480626
1133_2022-11-01,3.5892534679728154
1133_2022-12-01,3.637039441626845
1133_2023-01-01,3.643678444627713
1133_2023-02-01,3.643678444627713
1133_2023-03-01,3.643678444627713
1133_2023-04-01,3.643678444627713
1133_2023-05-01,3.643678444627713
1133_2023-06-01,3.643678444627713
12001_2022-11-01,7.679373321843404
12001_2022-12-01,7.686453280406647
12001_2023-01-01,7.695472442480672
12001_2023-02-01,7.695472442480672
12001_2023-03-01,7.695472442480672
12001_2023-04-01,7.695472442480672
12001_2023-05-01,7.695472442480672
12001_2023-06-01,7.695472442480672
12003_2022-11-01,1.8498571102889527
12003_2022-12-01,1.8592235145225493
12003_2023-01-01,1.8675390266039955
12003_2023-02-01,1.8675390266039955
12003_2023-03-01,1.8675390266039955
12003_2023-04-01,1.8675390266039955
12003_2023-05-01,1.8675390266039955
12003_2023-06-01,1.8675390266039955
12005_2022-11-01,6.480154670857475
12005_2022-12-01,6.554936607927567
12005_2023-01-01,6.587535787750067
12005_2023-02-01,6.587535787750067
12005_2023-03-01,6.587535787750067
12005_2023-04-01,6.587535787750067
12005_2023-05-01,6.587535787750067
12005_2023-06-01,6.587535787750067
12007_2022-11-01,2.220042675713267
12007_2022-12-01,2.3270329334878745
12007_2023-01-01,2.337663017400294
12007_2023-02-01,2.337663017400294
12007_2023-03-01,2.337663017400294
12007_2023-04-01,2.337663017400294
12007_2023-05-01,2.337663017400294
12007_2023-06-01,2.337663017400294
12009_2022-11-01,9.092724668303026
12009_2022-12-01,9.147132130407911
12009_2023-01-01,9.177080898866052
12009_2023-02-01,9.177080898866052
12009_2023-03-01,9.177080898866052
12009_2023-04-01,9.177080898866052
12009_2023-05-01,9.177080898866052
12009_2023-06-01,9.177080898866052
12011_2022-11-01,19.45734211884086
12011_2022-12-01,19.557573984809643
12011_2023-01-01,19.64392627534122
12011_2023-02-01,19.64392627534122
12011_2023-03-01,19.64392627534122
12011_2023-04-01,19.64392627534122
12011_2023-05-01,19.64392627534122
12011_2023-06-01,19.64392627534122
12013_2022-11-01,1.6590028068704354
12013_2022-12-01,1.6590028068704354
12013_2023-01-01,1.6637598066266865
12013_2023-02-01,1.6637598066266865
12013_2023-03-01,1.6637598066266865
12013_2023-04-01,1.6637598066266865
12013_2023-05-01,1.6637598066266865
12013_2023-06-01,1.6637598066266865
12015_2022-11-01,7.199552261030986
12015_2022-12-01,7.292461447348083
12015_2023-01-01,7.327533607571597
12015_2023-02-01,7.327533607571597
12015_2023-03-01,7.327533607571597
12015_2023-04-01,7.327533607571597
12015_2023-05-01,7.327533607571597
12015_2023-06-01,7.327533607571597
12017_2022-11-01,5.175980183674086
12017_2022-12-01,5.229436882777722
12017_2023-01-01,5.243712328889683
12017_2023-02-01,5.243712328889683
12017_2023-03-01,5.243712328889683
12017_2023-04-01,5.243712328889683
12017_2023-05-01,5.243712328889683
12017_2023-06-01,5.243712328889683
12019_2022-11-01,7.003076745368281
12019_2022-12-01,6.998250697405441
12019_2023-01-01,7.020213761233379
12019_2023-02-01,7.020213761233379
12019_2023-03-01,7.020213761233379
12019_2023-04-01,7.020213761233379
12019_2023-05-01,7.020213761233379
12019_2023-06-01,7.020213761233379
12021_2022-11-01,16.807280027732094
12021_2022-12-01,16.850662526013004
12021_2023-01-01,16.915733203389888
12021_2023-02-01,16.915733203389888
12021_2023-03-01,16.915733203389888
12021_2023-04-01,16.915733203389888
12021_2023-05-01,16.915733203389888
12021_2023-06-01,16.915733203389888
12023_2022-11-01,3.910913869708899
12023_2022-12-01,4.110526000506423
12023_2023-01-01,4.130451495674381
12023_2023-02-01,4.130451495674381
12023_2023-03-01,4.130451495674381
12023_2023-04-01,4.130451495674381
12023_2023-05-01,4.130451495674381
12023_2023-06-01,4.130451495674381
12027_2022-11-01,1.8051720898445445
12027_2022-12-01,1.7979078588188293
12027_2023-01-01,1.802433936228836
12027_2023-02-01,1.802433936228836
12027_2023-03-01,1.802433936228836
12027_2023-04-01,1.802433936228836
12027_2023-05-01,1.802433936228836
12027_2023-06-01,1.802433936228836
12029_2022-11-01,1.5346207355606138
12029_2022-12-01,1.5272780270945003
12029_2023-01-01,1.5308204443897548
12029_2023-02-01,1.5308204443897548
12029_2023-03-01,1.5308204443897548
12029_2023-04-01,1.5308204443897548
12029_2023-05-01,1.5308204443897548
12029_2023-06-01,1.5308204443897548
12031_2022-11-01,9.17560268672749
12031_2022-12-01,9.32868051554881
12031_2023-01-01,9.375714143149889
12031_2023-02-01,9.375714143149889
12031_2023-03-01,9.375714143149889
12031_2023-04-01,9.375714143149889
12031_2023-05-01,9.375714143149889
12031_2023-06-01,9.375714143149889
12033_2022-11-01,6.780173239613834
12033_2022-12-01,6.755520792373698
12033_2023-01-01,6.7766645037078534
12033_2023-02-01,6.7766645037078534
12033_2023-03-01,6.7766645037078534
12033_2023-04-01,6.7766645037078534
12033_2023-05-01,6.7766645037078534
12033_2023-06-01,6.7766645037078534
12035_2022-11-01,9.53004828594371
12035_2022-12-01,9.631476892697155
12035_2023-01-01,9.677060322398829
12035_2023-02-01,9.677060322398829
12035_2023-03-01,9.677060322398829
12035_2023-04-01,9.677060322398829
12035_2023-05-01,9.677060322398829
12035_2023-06-01,9.677060322398829
12037_2022-11-01,3.332364682572896
12037_2022-12-01,3.351738878891795
12037_2023-01-01,3.3622537608235996
12037_2023-02-01,3.3622537608235996
12037_2023-03-01,3.3622537608235996
12037_2023-04-01,3.3622537608235996
12037_2023-05-01,3.3622537608235996
12037_2023-06-01,3.3622537608235996
12039_2022-11-01,2.535488257191593
12039_2022-12-01,2.5152505575761084
12039_2023-01-01,2.525499272205703
12039_2023-02-01,2.525499272205703
12039_2023-03-01,2.525499272205703
12039_2023-04-01,2.525499272205703
12039_2023-05-01,2.525499272205703
12039_2023-06-01,2.525499272205703
12041_2022-11-01,2.5902334549893844
12041_2022-12-01,2.6539278267162065
12041_2023-01-01,2.6661552203179584
12041_2023-02-01,2.6661552203179584
12041_2023-03-01,2.6661552203179584
12041_2023-04-01,2.6661552203179584
12041_2023-05-01,2.6661552203179584
12041_2023-06-01,2.6661552203179584
12043_2022-11-01,0.9017651835849962
12043_2022-12-01,0.892171928702993
12043_2023-01-01,0.892171928702993
12043_2023-02-01,0.892171928702993
12043_2023-03-01,0.892171928702993
12043_2023-04-01,0.892171928702993
12043_2023-05-01,0.892171928702993
12043_2023-06-01,0.892171928702993
12045_2022-11-01,4.7648806672394945
12045_2022-12-01,4.811748220496798
12045_2023-01-01,4.827862900060244
12045_2023-02-01,4.827862900060244
12045_2023-03-01,4.827862900060244
12045_2023-04-01,4.827862900060244
12045_2023-05-01,4.827862900060244
12045_2023-06-01,4.827862900060244
12047_2022-11-01,1.4488889218844443
12047_2022-12-01,1.4755555942400003
12047_2023-01-01,1.4797910019379634
12047_2023-02-01,1.4797910019379634
12047_2023-03-01,1.4797910019379634
12047_2023-04-01,1.4797910019379634
12047_2023-05-01,1.4797910019379634
12047_2023-06-01,1.4797910019379634
12049_2022-11-01,1.730067145389133
12049_2022-12-01,1.7089042706735096
12049_2023-01-01,1.7151749018463036
