row_id,microbusiness_density
1121_2022-12-01,1.7169147
1121_2023-01-01,1.6882534082292682
1121_2023-02-01,1.6959905915850393
1121_2023-03-01,1.700632901598502
1121_2023-04-01,1.705275211611965
1121_2023-05-01,1.7114649582965817
1121_2023-06-01,1.7145598316388904
1123_2022-11-01,3.9291506
1123_2022-12-01,3.9260321
1123_2023-01-01,3.870276885421447
1123_2023-02-01,3.885574422517975
1123_2023-03-01,3.894752944775891
1123_2023-04-01,3.9069909744531133
1123_2023-05-01,3.9161694967110297
1123_2023-06-01,3.9222885115496404
1125_2022-11-01,4.1493273
1125_2022-12-01,4.238977
1125_2023-01-01,3.9883924573643847
1125_2023-02-01,4.01219698816008
1125_2023-03-01,4.036001518955774
1125_2023-04-01,4.059239275208714
1125_2023-05-01,4.083610580547163
1125_2023-06-01,4.107981885885613
1127_2022-11-01,1.6070242
1127_2022-12-01,1.6654248
1127_2023-01-01,1.643104300543747
1127_2023-02-01,1.6490360850222443
1127_2023-03-01,1.6589223924864065
1127_2023-04-01,1.6688086999505685
1127_2023-05-01,1.6786950074147304
1127_2023-06-01,1.6885813148788928
1129_2022-11-01,0.94112158
1129_2022-12-01,0.96445519
1129_2023-01-01,1.0052695581678153
1129_2023-02-01,1.0052695581678153
1129_2023-03-01,1.0052695581678153
1129_2023-04-01,1.0052695581678153
1129_2023-05-01,1.0052695581678153
1129_2023-06-01,1.0052695581678153
1131_2022-11-01,1.1567165
1131_2022-12-01,1.1691543
1131_2023-01-01,1.152525747915645
1131_2023-02-01,1.152525747915645
1131_2023-03-01,1.152525747915645
1131_2023-04-01,1.152525747915645
1131_2023-05-01,1.152525747915645
1131_2023-06-01,1.152525747915645
1133_2022-11-01,3.5816467
1133_2022-12-01,3.6293314
1133_2023-01-01,3.65296803652968
1133_2023-02-01,3.6688966762238504
1133_2023-03-01,3.6848253159180206
1133_2023-04-01,3.7007539556121904
1133_2023-05-01,3.7166825953063607
1133_2023-06-01,3.737920781565254
2013_2022-11-01,0.88255262
2013_2022-12-01,0.88255262
2013_2023-01-01,0.8882815169115136
2013_2023-02-01,0.8882815169115136
2013_2023-03-01,0.8882815169115136
2013_2023-04-01,0.8882815169115136
2013_2023-05-01,0.8882815169115136
2013_2023-06-01,0.8882815169115136
2016_2022-11-01,1.2150928
2016_2022-12-01,1.2364101
2016_2023-01-01,1.2564991334488735
2016_2023-02-01,1.2564991334488735
2016_2023-03-01,1.2564991334488735
2016_2023-04-01,1.2564991334488735
2016_2023-05-01,1.2564991334488735
2016_2023-06-01,1.2564991334488735
2020_2022-11-01,6.8427811
2020_2022-12-01,6.8861842
2020_2023-01-01,6.89533765758934
2020_2023-02-01,6.905719483075368
2020_2023-03-01,6.917455459711746
2020_2023-04-01,6.9287400526313405
2020_2023-05-01,6.944538482718775
2020_2023-06-01,6.9576286105055045
2050_2022-11-01,0.85070181
2050_2022-12-01,0.91875798
2050_2023-01-01,0.9026326786460508
2050_2023-02-01,0.9026326786460509
2050_2023-03-01,0.9026326786460509
2050_2023-04-01,0.9026326786460509
2050_2023-05-01,0.9026326786460509
2050_2023-06-01,0.9026326786460509
2060_2022-11-01,12.248322
2060_2022-12-01,12.248322
2060_2023-01-01,10.579710144927535
2060_2023-02-01,10.579710144927535
2060_2023-03-01,10.579710144927535
2060_2023-04-01,10.579710144927535
2060_2023-05-01,10.579710144927535
2060_2023-06-01,10.579710144927535
2068_2022-11-01,13.96075
2068_2022-12-01,13.96075
2068_2023-01-01,15.755143000501755
2068_2023-02-01,15.805318615153036
2068_2023-03-01,15.805318615153036
2068_2023-04-01,15.805318615153036
2068_2023-05-01,15.805318615153036
2068_2023-06-01,15.805318615153036
2070_2022-11-01,1.7099056
2070_2022-12-01,1.6804246
2070_2023-01-01,1.6979445933869526
2070_2023-02-01,1.6979445933869526
2070_2023-03-01,1.6979445933869526
2070_2023-04-01,1.6979445933869526
2070_2023-05-01,1.6979445933869526
2070_2023-06-01,1.6979445933869526
2090_2022-11-01,3.9292548
2090_2022-12-01,3.9453089
2090_2023-01-01,4.012688772605266
2090_2023-02-01,4.02760079169265
2090_2023-03-01,4.038445896483474
2090_2023-04-01,4.0492910012743
2090_2023-05-01,4.061491744163978
2090_2023-06-01,4.073692487053656
2100_2022-11-01,5.272512
2100_2022-12-01,5.4502368
2100_2023-01-01,6.375606375606376
2100_2023-02-01,6.375606375606376
2100_2023-03-01,6.375606375606376
2100_2023-04-01,6.375606375606376
2100_2023-05-01,6.375606375606376
2100_2023-06-01,6.375606375606376
2105_2022-11-01,4.8977394
2105_2022-12-01,4.7900968
2105_2023-01-01,4.362745098039215
2105_2023-02-01,4.362745098039215
2105_2023-03-01,4.362745098039215
2105_2023-04-01,4.362745098039215
2105_2023-05-01,4.362745098039215
2105_2023-06-01,4.362745098039215
2110_2022-11-01,3.945492
2110_2022-12-01,4.0049119
2110_2023-01-01,3.981016630059617
2110_2023-02-01,3.988860997803577
2110_2023-03-01,4.004549733291497
2110_2023-04-01,4.020238468779416
2110_2023-05-01,4.0359272042673355
2110_2023-06-01,4.047693755883276
2122_2022-11-01,5.7189865
2122_2022-12-01,5.7145991
2122_2023-01-01,5.7425829545205
2122_2023-02-01,5.766739135208732
2122_2023-03-01,5.775523200913542
2122_2023-04-01,5.784307266618354
2122_2023-05-01,5.797483365175571
2122_2023-06-01,5.812855480158992
2130_2022-11-01,5.7601771
2130_2022-12-01,5.9171052
2130_2023-01-01,5.897976005128674
2130_2023-02-01,5.9162927007967765
2130_2023-03-01,5.9437677442989285
2130_2023-04-01,5.9712427878010805
2130_2023-05-01,5.998717831303233
2130_2023-06-01,6.0261928748053855
2150_2022-11-01,2.8574283
2150_2022-12-01,2.8973923
2150_2023-01-01,2.920513849859494
2150_2023-02-01,2.93054997992774
2150_2023-03-01,2.9405861099959854
2150_2023-04-01,2.9506222400642312
2150_2023-05-01,2.9606583701324767
2150_2023-06-01,2.9706945002007226
2164_2022-11-01,4.0697675
2164_2022-12-01,4.3023257
2164_2023-01-01,5.096418732782369
2164_2023-02-01,5.096418732782369
2164_2023-03-01,5.096418732782369
2164_2023-04-01,5.096418732782369
2164_2023-05-01,5.096418732782369
2164_2023-06-01,5.096418732782369
2170_2022-11-01,5.7848296
2170_2022-12-01,5.7924581
2170_2023-01-01,5.843475148292084
2170_2023-02-01,5.8741562691757006
2170_2023-03-01,5.890775209654326
2170_2023-04-01,5.908672530169769
2170_2023-05-01,5.929126610758846
2170_2023-06-01,5.953415831458376
2180_2022-11-01,1.6496105
2180_2022-12-01,1.7107072
2180_2023-01-01,1.6995447647951445
2180_2023-02-01,1.6995447647951443
2180_2023-03-01,1.6995447647951443
2180_2023-04-01,1.6995447647951443
2180_2023-05-01,1.6995447647951443
2180_2023-06-01,1.6995447647951443
2185_2022-11-01,1.3060514
2185_2022-12-01,1.3205631
2185_2023-01-01,1.1554088369730828
2185_2023-02-01,1.1554088369730828
2185_2023-03-01,1.1554088369730828
2185_2023-04-01,1.1554088369730828
2185_2023-05-01,1.1554088369730828
2185_2023-06-01,1.1554088369730828
2188_2022-11-01,0.46333602
2188_2022-12-01,0.48348105
2188_2023-01-01,0.4795204795204795
2188_2023-02-01,0.4795204795204795
2188_2023-03-01,0.4795204795204795
2188_2023-04-01,0.4795204795204795
2188_2023-05-01,0.4795204795204795
2188_2023-06-01,0.4795204795204795
2195_2022-11-01,3.1629276
2195_2022-12-01,3.2732623
2195_2023-01-01,3.2164799421756416
2195_2023-02-01,3.2164799421756416
2195_2023-03-01,3.2164799421756416
2195_2023-04-01,3.2164799421756416
2195_2023-05-01,3.2164799421756416
2195_2023-06-01,3.2164799421756416
2198_2022-11-01,3.4807534
2198_2022-12-01,3.4807534
2198_2023-01-01,3.709360680776784
2198_2023-02-01,3.709360680776784
2198_2023-03-01,3.709360680776784
2198_2023-04-01,3.709360680776784
2198_2023-05-01,3.709360680776784
2198_2023-06-01,3.7311804494872356
2220_2022-11-01,6.3612099
2220_2022-12-01,6.1832738
2220_2023-01-01,6.231409875074361
2220_2023-02-01,6.246281975014872
2220_2023-03-01,6.2611540749553845
2220_2023-04-01,6.276026174895895
2220_2023-05-01,6.290898274836406
2220_2023-06-01,6.305770374776919
2230_2022-11-01,6.5178571
2230_2022-12-01,6.6071429
2230_2023-01-01,6.514084507042253
2230_2023-02-01,6.514084507042253
2230_2023-03-01,6.514084507042253
2230_2023-04-01,6.514084507042253
2230_2023-05-01,6.514084507042253
2230_2023-06-01,6.514084507042253
2240_2022-11-01,3.9613717
2240_2022-12-01,4.0007882
2240_2023-01-01,4.1062801932367154
2240_2023-02-01,4.1062801932367154
2240_2023-03-01,4.1062801932367154
2240_2023-04-01,4.126409017713366
2240_2023-05-01,4.146537842190016
2240_2023-06-01,4.166666666666666
2275_2022-11-01,5.5415616
2275_2022-12-01,5.743073
2275_2023-01-01,6.826347305389222
2275_2023-02-01,6.826347305389222
2275_2023-03-01,6.826347305389222
2275_2023-04-01,6.826347305389222
2275_2023-05-01,6.826347305389222
2275_2023-06-01,6.826347305389222
2282_2022-11-01,4.5553145
2282_2022-12-01,4.5553145
2282_2023-01-01,4.794520547945205
2282_2023-02-01,4.794520547945205
2282_2023-03-01,4.794520547945205
2282_2023-04-01,4.794520547945205
2282_2023-05-01,4.794520547945205
2282_2023-06-01,4.794520547945205
2290_2022-11-01,2.9004443
2290_2022-12-01,2.9788346
2290_2023-01-01,2.910390605054889
2290_2023-02-01,2.910390605054889
2290_2023-03-01,2.910390605054889
2290_2023-04-01,2.910390605054889
2290_2023-05-01,2.910390605054889
2290_2023-06-01,2.910390605054889
4001_2022-11-01,4.8838582
4001_2022-12-01,4.8686142
4001_2023-01-01,5.278664881013701
4001_2023-02-01,5.2889667250437835
4001_2023-03-01,5.295147831461831
4001_2023-04-01,5.303389306685897
4001_2023-05-01,5.311630781909962
4001_2023-06-01,5.321932625940043
4003_2022-11-01,3.6834102
4003_2022-12-01,3.705569
4003_2023-01-01,3.7610439314360167
4003_2023-02-01,3.7793656610072883
4003_2023-03-01,3.793615895118277
4003_2023-04-01,3.805830381499124
4003_2023-05-01,3.8210984894751845
4003_2023-06-01,3.8394202190464557
4005_2022-11-01,6.1087852
4005_2022-12-01,6.441783
4005_2023-01-01,6.354915028035116
4005_2023-02-01,6.386979920444402
4005_2023-03-01,6.425111143850041
4005_2023-04-01,6.454576180118034
4005_2023-05-01,6.490107547382379
4005_2023-06-01,6.5273721520742525
4007_2022-11-01,4.2796235
4007_2022-12-01,4.3051114
4007_2023-01-01,4.381515919977459
4007_2023-02-01,4.402648633417864
4007_2023-03-01,4.421433267587114
